"","Sample","group","Cell_type","Proportion"
"1337","TCGA-BR-8687-01A","Tumor","B cells memory",0
"1338","TCGA-FP-7829-11A","Tumor","B cells memory",0
"1339","TCGA-D7-6521-01A","Tumor","B cells memory",0
"1340","TCGA-B7-5818-01A","Tumor","B cells memory",0
"1341","TCGA-MX-A5UJ-01A","Tumor","B cells memory",0.0200697230526953
"1342","TCGA-F1-A72C-01A","Tumor","B cells memory",0
"1343","TCGA-BR-4253-01A","Tumor","B cells memory",0
"1344","TCGA-CG-4437-01A","Tumor","B cells memory",0
"1345","TCGA-VQ-AA69-01A","Tumor","B cells memory",0
"1346","TCGA-BR-4363-01A","Tumor","B cells memory",0
"1347","TCGA-BR-8366-01A","Tumor","B cells memory",0.0427728955190271
"1348","TCGA-BR-7715-01A","Tumor","B cells memory",0
"1349","TCGA-BR-8368-01A","Tumor","B cells memory",0
"1350","TCGA-D7-8575-01A","Tumor","B cells memory",0.0229246147758794
"1351","TCGA-VQ-A8PB-01A","Tumor","B cells memory",0.0121075751823691
"1352","TCGA-CD-A4MG-01A","Tumor","B cells memory",0
"1353","TCGA-BR-7957-01A","Tumor","B cells memory",0
"1354","TCGA-HU-A4GJ-01A","Tumor","B cells memory",0.0336985835458282
"1355","TCGA-RD-A8MW-01A","Tumor","B cells memory",0
"1356","TCGA-CG-5725-01A","Tumor","B cells memory",0
"1357","TCGA-VQ-A8E7-01B","Tumor","B cells memory",0
"1358","TCGA-BR-6802-01A","Tumor","B cells memory",0
"1359","TCGA-CG-4301-01A","Tumor","B cells memory",0
"1360","TCGA-D7-8579-01A","Tumor","B cells memory",0.000647939886532412
"1361","TCGA-CG-5720-11A","Tumor","B cells memory",0
"1362","TCGA-D7-6525-01A","Tumor","B cells memory",0
"1363","TCGA-VQ-A8DT-01A","Tumor","B cells memory",0
"1364","TCGA-HU-A4GX-01A","Tumor","B cells memory",0
"1365","TCGA-BR-A44U-01A","Tumor","B cells memory",0
"1366","TCGA-VQ-A927-01A","Tumor","B cells memory",0
"1367","TCGA-IN-7806-11A","Tumor","B cells memory",0
"1368","TCGA-D7-6520-01A","Tumor","B cells memory",0
"1369","TCGA-VQ-AA6I-01A","Tumor","B cells memory",0
"1370","TCGA-VQ-A91V-01A","Tumor","B cells memory",0
"1371","TCGA-D7-8578-01A","Tumor","B cells memory",0
"1372","TCGA-VQ-A91X-01A","Tumor","B cells memory",0
"1373","TCGA-BR-A4J9-01A","Tumor","B cells memory",0.0232188846185278
"1374","TCGA-BR-4366-01A","Tumor","B cells memory",0
"1375","TCGA-BR-8371-01A","Tumor","B cells memory",0
"1376","TCGA-VQ-A8PK-01A","Tumor","B cells memory",0
"1377","TCGA-VQ-A8PH-01A","Tumor","B cells memory",0
"1378","TCGA-VQ-AA6D-01A","Tumor","B cells memory",0
"1379","TCGA-CG-5721-01A","Tumor","B cells memory",0
"1380","TCGA-BR-8365-01A","Tumor","B cells memory",0
"1381","TCGA-HF-7133-01A","Tumor","B cells memory",0.0131567296437976
"1382","TCGA-HU-A4GY-01A","Tumor","B cells memory",0.0517742083476227
"1383","TCGA-KB-A93J-01A","Tumor","B cells memory",0
"1384","TCGA-HF-7136-01A","Tumor","B cells memory",0
"1385","TCGA-B7-A5TI-01A","Tumor","B cells memory",0
"1386","TCGA-D7-A4YT-01A","Tumor","B cells memory",0
"1387","TCGA-BR-8295-01A","Tumor","B cells memory",0
"1388","TCGA-CD-8527-01A","Tumor","B cells memory",0
"1389","TCGA-BR-6456-01A","Tumor","B cells memory",0
"1390","TCGA-CD-A4MH-01A","Tumor","B cells memory",0
"1391","TCGA-VQ-A8P5-01A","Tumor","B cells memory",0
"1392","TCGA-KB-A6F7-01A","Tumor","B cells memory",0
"1393","TCGA-RD-A8N0-01A","Tumor","B cells memory",0.0181363702737667
"1394","TCGA-BR-8060-11A","Tumor","B cells memory",0
"1395","TCGA-BR-A453-01A","Tumor","B cells memory",0
"1396","TCGA-RD-A8N4-01A","Tumor","B cells memory",0
"1397","TCGA-IN-A6RJ-01A","Tumor","B cells memory",0
"1398","TCGA-CG-5716-01A","Tumor","B cells memory",0.0598739095850233
"1399","TCGA-EQ-A4SO-01A","Tumor","B cells memory",0
"1400","TCGA-BR-7703-01A","Tumor","B cells memory",0
"1401","TCGA-BR-7704-01A","Tumor","B cells memory",0.00723252651000358
"1402","TCGA-HF-A5NB-01A","Tumor","B cells memory",0
"1403","TCGA-BR-4370-01A","Tumor","B cells memory",0
"1404","TCGA-BR-7704-11A","Tumor","B cells memory",0.0560935342521954
"1405","TCGA-CG-4442-01A","Tumor","B cells memory",0
"1406","TCGA-CD-5804-01A","Tumor","B cells memory",0.0044227707905502
"1407","TCGA-VQ-A94U-01A","Tumor","B cells memory",0
"1408","TCGA-D7-5578-01A","Tumor","B cells memory",0.0238551638075711
"1409","TCGA-FP-8210-01A","Tumor","B cells memory",0.0642552851339399
"1410","TCGA-BR-A4QL-01A","Tumor","B cells memory",0.0124784783243357
"1411","TCGA-BR-6706-01A","Tumor","B cells memory",0
"1412","TCGA-BR-4294-01A","Tumor","B cells memory",0
"1413","TCGA-D7-6818-01A","Tumor","B cells memory",0
"1414","TCGA-VQ-A94R-01A","Tumor","B cells memory",0
"1415","TCGA-R5-A7ZF-01A","Tumor","B cells memory",0
"1416","TCGA-BR-A4IY-01A","Tumor","B cells memory",0
"1417","TCGA-BR-A4IU-01A","Tumor","B cells memory",0.0144962856326195
"1418","TCGA-BR-7901-01A","Tumor","B cells memory",0
"1419","TCGA-BR-8367-01A","Tumor","B cells memory",0
"1420","TCGA-HU-A4GU-01A","Tumor","B cells memory",0
"1421","TCGA-CD-8536-01A","Tumor","B cells memory",0
"1422","TCGA-R5-A7ZI-01A","Tumor","B cells memory",0
"1423","TCGA-RD-A7BW-01A","Tumor","B cells memory",0
"1424","TCGA-BR-8676-01A","Tumor","B cells memory",0
"1425","TCGA-IN-A6RS-01A","Tumor","B cells memory",0
"1426","TCGA-BR-8486-01A","Tumor","B cells memory",0.0422161089010714
"1427","TCGA-D7-A748-01A","Tumor","B cells memory",0
"1428","TCGA-VQ-A8E2-01A","Tumor","B cells memory",0
"1429","TCGA-CD-A486-01A","Tumor","B cells memory",0
"1430","TCGA-CD-8533-01A","Tumor","B cells memory",0
"1431","TCGA-VQ-A924-01A","Tumor","B cells memory",0
"1432","TCGA-3M-AB46-01A","Tumor","B cells memory",0
"1433","TCGA-VQ-A8PU-01A","Tumor","B cells memory",0
"1434","TCGA-F1-A448-01A","Tumor","B cells memory",0
"1435","TCGA-HU-A4H5-01A","Tumor","B cells memory",0
"1436","TCGA-CD-A4MI-01A","Tumor","B cells memory",0
"1437","TCGA-IN-A6RN-01A","Tumor","B cells memory",0.0102312277698107
"1438","TCGA-VQ-A91Z-01A","Tumor","B cells memory",0
"1439","TCGA-MX-A666-01A","Tumor","B cells memory",0
"1440","TCGA-BR-8080-01A","Tumor","B cells memory",0.000537747917060643
"1441","TCGA-IN-A6RL-01A","Tumor","B cells memory",0
"1442","TCGA-BR-4257-01A","Tumor","B cells memory",0
"1443","TCGA-IN-AB1V-11A","Tumor","B cells memory",0
"1444","TCGA-BR-6565-01A","Tumor","B cells memory",0
"1445","TCGA-KB-A93H-01A","Tumor","B cells memory",0
"1446","TCGA-BR-6707-01A","Tumor","B cells memory",0.00217856232162056
"1447","TCGA-BR-8483-01A","Tumor","B cells memory",0
"1448","TCGA-D7-A4Z0-01A","Tumor","B cells memory",0
"1449","TCGA-CD-5798-01A","Tumor","B cells memory",0
"1450","TCGA-VQ-A94O-01A","Tumor","B cells memory",0
"1451","TCGA-BR-8382-01A","Tumor","B cells memory",0.00879274215183002
"1452","TCGA-CG-5732-01A","Tumor","B cells memory",0
"1453","TCGA-D7-8573-01A","Tumor","B cells memory",0
"1454","TCGA-VQ-A8PX-01A","Tumor","B cells memory",0
"1455","TCGA-VQ-A94T-01A","Tumor","B cells memory",0
"1456","TCGA-BR-8677-01A","Tumor","B cells memory",0
"1457","TCGA-BR-A4J1-01A","Tumor","B cells memory",0
"1458","TCGA-VQ-A8E3-01A","Tumor","B cells memory",0
"1459","TCGA-MX-A663-01A","Tumor","B cells memory",0
"1460","TCGA-CG-4462-01A","Tumor","B cells memory",0
"1461","TCGA-BR-8078-01A","Tumor","B cells memory",0
"1462","TCGA-VQ-AA6A-01A","Tumor","B cells memory",0
"1463","TCGA-CD-5800-01A","Tumor","B cells memory",0
"1464","TCGA-VQ-A8E0-01A","Tumor","B cells memory",0.0105501748234906
"1465","TCGA-CD-8531-01A","Tumor","B cells memory",0.220073872439844
"1466","TCGA-CG-5722-11A","Tumor","B cells memory",0
"1467","TCGA-BR-8369-01A","Tumor","B cells memory",0
